Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2022-05-04,"2,241.95","2,250.85","2,148.65","2,230.50","2,171.95","2,171.55","2,184.05","2,859.30","1,901.55",1608395,"3,51,28,18,764.70",109362
2022-05-02,"2,220.00","2,252.00","2,205.90","2,234.85","2,227.50","2,230.50","2,233.35","2,859.30","1,901.55",1543544,"3,44,72,70,106.55",74645
2022-04-29,"2,244.40","2,290.00","2,222.55","2,241.85","2,245.00","2,234.85","2,256.46","2,859.30","1,901.55",2678692,"6,04,43,54,437.70",126288
2022-04-28,"2,230.00","2,250.00","2,165.00","2,145.10","2,237.00","2,241.85","2,220.34","2,859.30","1,901.55",5865359,"13,02,30,69,356.50",259469
2022-04-27,"2,147.80","2,152.40","2,103.50","2,148.35","2,140.50","2,145.10","2,134.16","2,859.30","1,901.55",2214481,"4,72,60,57,787.00",111452
2022-04-26,"2,142.20","2,157.95","2,121.00","2,100.75","2,145.80","2,148.35","2,140.51","2,859.30","1,901.55",1447088,"3,09,75,01,895.85",83311
2022-04-25,"2,100.00","2,162.00","2,047.00","2,126.95","2,106.25","2,100.75","2,100.97","2,859.30","1,901.55",2437310,"5,12,07,12,962.50",101070
2022-04-22,"2,182.00","2,189.00","2,120.00","2,197.95","2,132.00","2,126.95","2,152.13","2,859.30","1,901.55",3520828,"7,57,72,92,001.05",84015
2022-04-21,"2,185.00","2,203.75","2,168.00","2,164.95","2,196.50","2,197.95","2,190.94","2,859.30","1,901.55",2244813,"4,91,82,52,026.75",95745
2022-04-20,"2,114.40","2,168.65","2,092.70","2,113.05","2,164.00","2,164.95","2,149.05","2,859.30","1,901.55",1511804,"3,24,89,39,973.30",86180
2022-04-19,"2,185.70","2,206.85","2,101.05","2,177.65","2,110.00","2,113.05","2,160.01","2,859.30","1,901.55",1775996,"3,83,61,69,299.40",99688
2022-04-18,"2,148.00","2,182.90","2,135.05","2,152.15","2,174.65","2,177.65","2,169.78","2,859.30","1,901.55",1828131,"3,96,66,37,238.15",70204
2022-04-13,"2,137.70","2,165.00","2,130.70","2,132.25","2,150.75","2,152.15","2,147.26","2,859.30","1,901.55",1071601,"2,30,10,04,209.10",54432
2022-04-12,"2,140.90","2,165.00","2,125.00","2,163.05","2,129.00","2,132.25","2,138.76","2,859.30","1,901.55",1370233,"2,93,05,92,782.35",82744
2022-04-11,"2,188.00","2,194.10","2,138.90","2,183.05","2,160.00","2,163.05","2,160.95","2,859.30","1,901.55",1380107,"2,98,23,41,472.50",81625
